ip,time,method,url,protocol,status
10.131.0.1,2018-01-29 20:47:27.150000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:27.175000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:27.200000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:27.225000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:27.250000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:27.275000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:28.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:28.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:28.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:28.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:29.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:29.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:29.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:29.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:29.125000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:29.150000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:29.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:29.200000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:30.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:30.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:30.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:31.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:31.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:31.075000,GET,/,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:31.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:31.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:31.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:31.175000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:31.200000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:31.225000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:32.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:32.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:32.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:32.100000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:32.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:32.150000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:32.175000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:32.200000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:33.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:34.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:34.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:34.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:34.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:34.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:34.150000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:34.175000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:34.200000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:34.225000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:34.250000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:34.275000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:34.300000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:35.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:36.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:36.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:36.075000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:36.100000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:36.125000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:36.150000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:36.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:36.200000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:36.225000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:36.250000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:37.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:37.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:37.075000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:37.100000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:37.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:37.150000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:37.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:37.200000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:38.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:38.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:38.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:38.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:38.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:39.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:39.050000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:39.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:39.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:39.125000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:39.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:39.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:39.200000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:40.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:40.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:40.075000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:40.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:41.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:41.050000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:41.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:41.100000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:41.125000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:41.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:42.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:42.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:42.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:42.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:42.125000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:42.150000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:42.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:42.200000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:42.225000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:42.250000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:42.275000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:42.300000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:42.325000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:42.350000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:43.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:43.050000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:43.075000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:43.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:43.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:43.150000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:43.175000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:44.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:44.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:44.075000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:45.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:45.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:45.075000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:45.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:45.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:45.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:45.175000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:46.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:46.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:47.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:47.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:47:47.100000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:47.150000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.175000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:47.200000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.225000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.250000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:47.275000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:47.300000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.325000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:47.350000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:47.375000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:47:48.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:48.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:48.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:48.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:48.125000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:49.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:47:52.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:47:54.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:47:56.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:58.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2018-01-29 20:47:59.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:00.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:03.025000,GET,/home.php,HTTP/1.0,302
10.130.2.1,2018-01-29 20:48:04.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:04.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:05.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:05.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:05.075000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:05.100000,GET,/contest.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:06.025000,GET,/,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:06.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:07.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:07.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:07.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:07.100000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:08.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:09.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:09.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:12.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:12.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:12.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:13.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:13.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:14.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:14.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:16.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:16.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:16.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:16.100000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:17.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:17.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:17.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:17.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:17.125000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:17.150000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:18.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:18.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:19.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:19.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:19.075000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:20.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:20.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:20.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:21.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:21.050000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:21.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:21.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:21.125000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:22.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:22.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:22.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:22.100000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:22.125000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:23.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:23.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:23.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:23.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:24.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:24.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:24.075000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:24.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:25.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:26.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:26.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:26.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:26.100000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:26.125000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:26.150000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:26.175000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:27.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:27.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:27.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:27.100000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:27.125000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:27.150000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:27.175000,GET,/login.php,HTTP/1.0,200
10.128.2.1,2018-01-29 20:48:28.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:28.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:28.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:29.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:29.050000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:29.075000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:29.100000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:29.125000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:30.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:31.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:31.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:31.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:31.100000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:32.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:32.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:32.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:32.100000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:32.125000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:32.150000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:32.175000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:33.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:33.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:34.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:34.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:35.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:35.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:35.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:35.100000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:36.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:36.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:37.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:37.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:37.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:37.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:37.125000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:37.150000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:38.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:38.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:38.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:40.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:40.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:40.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:42.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:42.050000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:42.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:42.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:43.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:43.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:43.075000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:43.100000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:43.125000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:43.150000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:45.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:45.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.0,200
10.131.0.1,2018-01-29 20:48:46.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:46.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:46.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:47.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:47.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:47.075000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:47.100000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:48.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:48:48.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:48:48.075000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:48:48.100000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:48:51.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:48:53.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:48:56.025000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2018-01-29 20:49:04.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:49:04.050000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2018-01-29 20:49:04.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2018-01-29 20:49:06.025000,GET,/,HTTP/1.1,200
10.128.2.1,2018-01-29 20:49:06.050000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2018-01-29 20:49:06.075000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2018-01-29 20:49:07.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2018-01-29 20:49:07.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2018-01-29 20:49:08.025000,GET,/home.php,HTTP/1.1,302
